Company,Date,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1994-12-31,2018-03-30
nee-financials,PE Ratio,21.224,24.991,23.023,17.508,17.048,15.211,18.538,22.92,40.06,40.235,58.981,114.192,51.269,65.16,45.688,35.579,51.779,34.848,33.113,33.529,31.404,34.72,29.367,32.008,12.515,9.439,9.584,9.346,13.656,16.439,16.044,15.647,19.208,23.036,23.332,19.785,17.386,14.095,14.961,17.178,18.821,21.459,22.955,20.16,19.326,16.944,20.046,19.11,15.323,13.829,13.398,12.02,13.377,15.03,13.242,13.911,11.116,11.082,10.906,11.065,13.519,13.575,12.197,11.828,12.551,14.112,22.028,18.114,21.03,18.265,17.082,21.008,17.195,14.724,15.962,15.615,18.213,21.808,19.603,16.717,15.483,14.717,13.569,14.449,13.521,13.279,17.681,15.322,23.202,21.209,16.345,17.025,12.7,12.937,14.955,15.552,18.028,15.403,11.983,13.481,11.003,13.478,14.778,12.553,16.789,20.435,19.281,20.1,17.422,15.291,14.027,13.733,14.495,,,,,,
nee-financials,PS Ratio,5.956,6.62,5.628,4.835,4.433,4.231,5.571,6.182,7.927,7.766,8.701,10.242,10.732,9.382,8.539,8.661,8.398,7.472,6.194,5.959,6.163,5.873,5.496,5.456,4.967,4.842,4.711,4.508,4.278,4.077,3.891,3.688,3.459,3.419,3.609,3.166,2.736,2.439,2.449,2.644,2.726,2.562,2.842,2.681,2.436,2.288,2.414,2.325,2.054,2.016,1.878,1.632,1.677,1.532,1.595,1.565,1.42,1.454,1.318,1.285,1.396,1.421,1.382,1.244,1.254,1.277,1.752,1.636,1.808,1.629,1.505,1.632,1.402,1.193,1.19,1.22,1.385,1.664,1.534,1.408,1.318,1.221,1.163,1.247,1.25,1.273,1.409,1.271,1.343,1.233,1.306,1.289,1.207,1.117,1.318,1.43,1.797,1.733,1.346,1.264,1.191,1.379,1.479,1.426,1.674,1.983,1.836,1.907,1.691,1.479,1.349,1.315,1.39,,,,,,
nee-financials,PB Ratio,2.943,3.471,2.961,2.697,2.625,2.462,3.352,3.571,4.235,3.988,4.176,4.633,4.924,4.203,3.892,3.965,4.139,3.645,3.171,3.232,3.199,3.051,2.811,2.701,2.433,2.308,2.385,2.351,2.602,2.605,2.53,2.354,2.293,2.364,2.597,2.379,2.119,1.976,2.04,2.28,2.329,2.14,2.425,2.292,2.044,1.955,2.084,2.032,1.822,1.872,1.818,1.67,1.721,1.533,1.627,1.589,1.504,1.598,1.495,1.499,1.684,1.785,1.908,1.729,1.761,1.781,2.522,2.386,2.57,2.333,2.261,2.513,2.218,1.9,1.843,1.773,1.917,2.234,1.998,1.849,1.841,1.704,1.638,1.758,1.727,1.681,1.835,1.66,1.717,1.548,1.69,1.801,1.649,1.575,1.842,1.916,2.269,2.059,1.604,1.523,1.428,1.685,1.909,1.842,2.175,2.465,2.316,2.405,2.222,1.931,1.802,1.751,1.828,,,,,,
nee-financials,P/FCF Ratio,31.06271417467341,32.22760895807828,34.712825103078025,43.97276139188736,71.08997614831718,-96.53503321232306,-84.01673660828203,-86.89514361089053,-112.247892775,-249.6893610032415,-2454.3572133387097,-502.3085461661631,-661.3181194801444,5705.079977925926,622.2281125411256,-914.7291648518518,674.7436101205357,105.84628702725857,71.50317427493917,57.00337847577519,52.76949294248774,55.23310385551707,93.79989744550669,101.35892770504385,131.03540153312304,182.96515055092593,90.92844640415704,46.88705755121951,69.77340757454891,43.68887698856417,40.346639389913896,47.449397924901184,26.21880344387036,22.739850130382294,30.497998991383678,25.446950248832866,21.580999221470456,18.399062426366292,14.71356964684015,18.087530281458253,22.401595511830035,17.912200843025797,28.07376528454774,24.460216743243244,17.344757678739416,35.79488148580442,43.2493884475,255.24040686046513,-51.9177809716312,-44.310818852459015,-22.526667214285716,-23.452058230627305,-49.6602383996139,100.06497267105263,25.986960416934618,22.995931580773043,24.52499875197294,25.93766119266055,22.821030420993228,16.85803717875211,14.31672294032787,14.623555805019304,27.034360770833334,34.40443172636816,23.323369606575962,28.85821144241573,19.268899214542838,17.638646138716357,19.34903639270687,14.433522571678322,12.175310541710665,13.89912772605042,47.88329094782609,-11.918055766208251,-23.461659329593267,-23.376963265486726,-89.18579470652173,16.140447270223753,125.84510287022901,37.4042922625,12.509242375112715,8.746962054595715,8.607974705753824,12.758392602484472,14.516072761158021,41.448518521428575,20.980846744863015,10.482587062196307,10.343539647502356,7.801431,8.346801694071146,11.925258974943052,15.028796566666667,35.94648335877863,-43.21789506122449,-27.63520863076923,-30.879696742092456,90.62607167441861,31.95374486231884,14.179705043177893,8.521160924444445,8.106089313285457,7.553636643898695,6.55036513574352,8.840505086439334,12.566184247761194,11.03609097972973,11.880196577822991,9.887017429752067,6.723407797779455,6.347557465811489,6.616578195932375,7.070267236731255,,,,,,
nee-financials,P/OCF Ratio,11.117921679713424,12.272306272020908,10.735053867104487,10.324340592837466,11.027407148747898,12.310317996177533,18.24719352442878,19.214365757682177,20.1073446268458,17.947150016192918,17.192424271494748,20.219400313875713,24.25329261167748,20.300100079599368,18.7008449124382,20.076700271778893,18.93305382274834,15.908537111436264,13.564645569813063,13.920370702082348,14.514037114653586,14.677988545956607,14.141639194004036,13.39894797318452,12.600704470195662,12.427821546855347,12.818498223343644,11.846367953165922,11.376803681635181,10.738021920674578,10.331281204409448,9.869037878165077,8.76430091568535,8.225404304803494,9.365377744747082,8.446825884549822,7.857624449663327,7.295707632092639,7.2732129276645505,8.146414150423729,8.435218964545454,7.212183684507043,8.432723459056604,8.26509606849315,7.227548966091729,8.0570253947929,8.02028529392675,7.767400916489738,7.335077271543086,7.22716564171123,7.155067073298429,6.475300846153846,6.314188387579774,5.455479141319943,5.9469791682609765,5.917596267533792,5.673884687793427,5.790486574500768,4.971584202852225,4.632444878127896,4.892001452834417,5.200230142105263,6.713908509916643,6.630192499520613,6.045022625036732,6.408935292264504,7.022960117816846,6.924518627743159,7.6793002772056775,6.476967764905858,5.95251372379969,6.471033643974961,8.817579598078463,40.352264201773835,13.633384761206194,13.034194978618421,10.607748045248869,6.571548608269096,9.623881188558085,7.804755818988002,5.234999922264151,4.280302364896855,4.002285564172029,4.900440260039762,5.338875030612245,6.7513584560791156,6.306132011837365,4.621500465724079,4.693967307955518,3.90849514798564,4.189961961507937,4.988269356836589,5.107623961894953,5.945693585858586,9.831368885793871,10.473985778425655,13.003642787909836,10.627966587272727,7.222959526617527,6.023513734409391,4.906618574536148,5.222778192596877,5.360778075708061,4.8770113199593705,6.395798573723465,7.738367137867647,6.9673310511882995,7.583268335064935,6.7419924740137755,5.274495490782276,4.890491391212587,4.981215113962581,5.271612569095478,,,,,,
nee-financials,EV/Revenue,9.22189801127136,9.68729433770242,8.76454352058027,7.720816337338739,6.941087294159494,6.84984397970877,8.191105399992578,8.940446218465015,10.951130049007444,10.907114413700977,12.17291710372234,13.828628644181606,13.906679893139609,12.710814922889512,11.654054179112459,11.653543232378725,11.008977533311107,10.018781338262782,8.593888312588923,8.18143003464519,8.349561167985836,8.011895769558583,7.776185800683435,7.771502718779509,7.183024126980331,6.807825596544965,6.630296397822446,6.363591158116902,6.21803984021429,6.06844307026386,5.8999902531135096,5.7319501305683564,5.289864452348494,5.294961126346363,5.502281979610195,5.012045041414963,4.401296767356743,4.047873486504424,4.092263924915636,4.30567243986018,4.377986270195641,4.3725028665790955,4.70664680695619,4.549500283111197,4.285343209896935,4.179351676164236,4.35593236273552,4.2809243494069475,3.950030055274972,3.7865563169673133,3.484067650049068,3.152771751845433,3.149338601851248,2.9983756728676965,2.9878172293571947,2.9693097960078223,2.759918645491937,2.7183392608779484,2.580238117006714,2.525006882205514,2.587994788979096,2.5265761456353175,2.397236939902993,2.248733353177458,2.2621701397318708,2.236733781665631,2.683630122332766,2.4960567312123927,2.6862167264626877,2.5147957329956583,2.2952182080804127,2.3920099329649367,2.147632962189688,1.963207078552226,2.028601315838134,2.089477495112753,2.2355382598345432,2.4297045273711295,2.4356007884651163,2.3098152902709823,2.2231277127922446,2.0647042913773146,2.0509595739173228,2.2019845398785427,2.256160365420561,2.290698090151349,2.3928029552667893,2.2056077886859162,2.2895504179615807,2.02587106279099,2.1030064501484413,2.121814501354346,2.0334678999634903,1.844199506758359,2.0610614232349644,2.127502503782349,2.5058843615123196,2.3679411780578206,1.9675165774045802,1.8216891315060055,1.747444055917987,1.8733104572519084,1.9719676351209254,1.7635984096510764,2.068289583245759,2.3954169549309046,2.2998378701027615,2.4279329145843542,2.1971992433663057,1.9474176558749965,1.8705006716948789,1.846932799100239,1.9041588885207885,,,,0.6653859084406295,,
nee-financials,EV/EBITDA,15.236259609731677,14.296167335413855,14.500988863735278,12.500193783612819,11.13886227455905,11.543208787699877,13.24059194523424,15.422674243770013,23.36746576794624,23.65791993647496,28.14544516485986,32.997226044539175,26.042031716511246,29.40069870442378,24.651004523372706,22.492061444557248,22.10023074924707,17.736411926326035,15.669313845887778,14.975521340070461,15.010763215689945,14.427484878446235,13.872945505496702,14.47036726010989,8.819675884313293,9.449106796871014,9.239852820842017,8.926297235526317,12.366230246207296,10.000419423490326,9.855917936199722,9.520102905908766,10.039730981065507,10.455792516907636,11.11454294488189,10.57572832859419,9.59375159237098,8.539737763827304,8.874308157702158,9.518405085888016,9.998350235475648,10.767591393715342,11.67162319977925,11.348906022646965,10.866636760763948,10.743294574710658,12.01549773974976,11.973738642377567,10.915221645280093,10.215250539699964,9.686062937613677,9.037172239558418,9.55955747744361,9.905882797648102,9.233801152704352,9.463119485278314,8.042936433219179,7.839599733086191,7.900884820958084,7.899403316043426,8.885865338893767,8.795168855245972,8.223962602678572,8.26915174845679,8.545628911832413,8.866481041389505,11.273164973604619,9.854283107151883,10.855103493778131,10.408365023958616,9.682003900330397,10.738612814825753,9.566009026368018,8.48183318838527,8.722985658103976,8.491892741319987,8.774746927104042,9.59537481709881,9.476188373507057,8.686736342887473,8.32446611886121,7.716962542537852,7.522653166425993,8.066595199851687,8.055922995550612,8.002523059770114,9.301660482342422,8.437593366546439,9.665545230371901,8.24352142140297,6.133010152597403,6.863153078454799,6.773005972436157,4.91903182795699,6.893954306538942,6.79268278220339,7.5304490897872345,6.619048174886034,5.449147391966173,5.4794114034275125,4.929905710780018,4.939687397342995,5.201025573296355,4.41555215204461,5.40481636484896,6.71096135899692,6.498815905172414,7.710701885892116,6.153897089270009,8.748686776152937,7.0800771946710235,5.3562475881595,5.474003433333333,,,,1.779453849832616,,
nee-financials,EV/EBIT,23.97790351607143,20.791874377903174,23.230129191735877,19.391385598222552,16.764753280756015,17.351629369326062,18.555305003278413,22.32139212029015,43.15379490541557,44.61347128639175,63.98922369311692,81.83745125082027,45.72782105490272,65.3369315604258,48.981946066666666,40.59285926425081,40.3274106792184,29.40329663488222,25.825212748693588,24.873109512473054,24.798170842870398,24.4984078011583,23.80598400411593,24.972566293760668,12.371339021004943,12.130874908634429,11.72205548239027,11.346829854066485,17.008983462249123,15.050631232352941,14.742980979253112,14.140895615431257,15.85878367676017,16.3315654300112,16.900083258426967,16.164737248594978,14.825866937776922,12.626906942028986,13.375083195772058,14.28756222627876,15.201490066299469,17.50643709691961,18.408712840835612,17.581062178900225,17.042289759590123,16.074678804083742,18.283687978324547,17.590662165651292,15.465978705850041,13.91045327603388,13.260451700946215,12.662292117040474,13.85546414998566,15.871245563099894,14.235684661128527,14.936192321913161,12.189640684256055,11.8240538328208,12.035096671632715,12.263305897003745,14.505196160515943,13.932760593448275,12.210812806869539,12.42838712094102,12.791940728118538,13.773075601607347,18.39412337774787,15.090324402089783,16.789404543816545,15.527995423639318,14.38242869775051,16.349344870053958,14.152396743288591,12.670702985611511,13.79311561992263,13.739160472672065,14.911140893018018,16.657664068126522,16.498241005671076,14.735124192677072,14.11692805914303,13.173448672615384,12.729229854001222,13.639879156112853,13.2723422840562,12.956938700992556,16.055412422067903,14.242452121004566,18.20281669844358,15.830479189773845,12.898865055386949,13.505781645768025,11.259437826145552,11.12587885550787,12.09085777209642,12.07133385993976,13.426825008345979,11.632748176256372,9.726214024150943,10.571983217158177,9.058007111111111,10.2251529125,10.586603666935483,8.447962509957327,10.89081178972332,12.585821096534653,12.531400048118986,13.098002851101322,11.536654559769167,10.21930560004645,9.825400229239971,9.823625018238285,10.083690535087719,,,,3.172069906223359,,
nee-financials,EV/FCF,48.0972695897598,47.16064550046374,54.05952040252923,70.21982810325176,111.3187268613805,-156.28024553538717,-123.52205278063794,-125.67336255587068,-155.0620819641892,-350.6893610032415,-3433.7443101129033,-678.187700244713,-856.9426682166065,7729.117014962963,849.2324415454545,-1230.8155846049383,884.5025386919643,141.9327356253894,99.20086283941606,78.25870793313953,71.48683578689256,75.34987772983672,132.70811924282984,144.38633998574562,189.51174222712933,257.24755795833335,127.98156418706698,66.18522828292683,101.40778554226021,65.02178677255401,61.18427776629766,73.74505009881423,40.09761978957257,35.213089567002015,46.5030674151039,40.28355155602241,34.7140619188092,30.53214544680851,24.58954125887124,29.454445216777735,35.98150859729599,30.56545838565807,46.49587583731156,41.5148583413631,30.50938608889934,65.39740514511041,78.0256384475,470.0388564728682,-99.84331288652483,-83.21394850968703,-41.80060755965463,-45.31091431918819,-93.2702770096525,195.81497267105263,48.672919688102894,43.63914268087215,47.6591588421646,48.503028165137614,44.67656089503386,33.12953802192243,26.546886874754097,26.000647182110683,46.90704595601852,62.20376837645108,42.08867572902494,50.546413689606744,29.517999286537076,26.910557801932367,28.751560936886396,22.278510916666665,18.56654602217529,20.370276185434175,73.34633442608695,-19.607643192534383,-40.005838852734925,-40.04215500589971,-143.92492514130436,23.567297528399312,199.8680036335878,61.3717922625,21.092650851217314,14.793955834830685,15.176802091041514,22.521332561076605,26.20847324366707,74.59494709285714,35.62981934760274,18.18715460349854,17.636659345900096,12.81815074522293,13.439291812648221,19.627992460136674,25.316675354545456,59.3663306870229,-67.56075220408164,-41.1044394,-43.057312313868614,123.81211818604652,46.69287529710145,20.431863937823834,12.500049813333334,11.01452737432675,10.074741785878741,8.102206881991814,10.925358377478192,15.178124546268657,13.82566626930502,15.123329843336725,12.850286483930212,8.85383070748446,8.799185964232166,9.295609250444599,9.684420564448189,,,,4.3826124852767965,,
nee-financials,Debt/Equity,1.6433404522863815,1.653653273660866,1.6815832315832315,1.6434078246746573,1.5423232493469285,1.5568956364794564,1.6112562230705691,1.6467969041402462,1.6560707639756302,1.6781433637940408,1.7449161612557973,1.663359991083122,1.4737648513520778,1.510027558732844,1.4437885844254306,1.409064155385521,1.3170925423821653,1.2952503553517312,1.2554689396595906,1.2967612559404444,1.1507363869747331,1.1419709226060342,1.1949871097106846,1.1749254952375388,1.1044985941893157,0.9513896998715403,0.9862208897368341,0.9844982572005136,1.2404377390565235,1.3243048715811805,1.3316361953251563,1.3281562536769032,1.266998069101516,1.3250094114694442,1.3941486148269613,1.4144553072625698,1.3150970142641978,1.356035487050811,1.395351016965039,1.4561897702001483,1.4411026310504118,1.536930631007104,1.625156004123935,1.6252753303964758,1.575720620842572,1.649146992934689,1.700620444551533,1.7234909270460437,1.7027010206621858,1.6586931889714214,1.5739802381555612,1.5745910792879196,1.5369738339021615,1.5094377644925103,1.4392191064001074,1.4558531406260702,1.4398727612198328,1.4463995477351423,1.4925715130460493,1.5381673665266946,1.4566977712655202,1.4015080113100848,1.4248611564848088,1.4200350029169098,1.4627172331136034,1.476851049072308,1.3811946485773507,1.3102482732872878,1.2760130414531905,1.3011775788977862,1.257523772179198,1.1930908722520515,1.2419939577039274,1.242275574112735,1.3146005509641874,1.280281847668046,1.2384067281859596,1.1589853519113968,1.1936265600387739,1.2148331273176762,1.2928220777497679,1.308562197092084,1.3177220451711238,1.417201540436457,1.4367733601263097,1.479507603186097,1.3235470341521869,1.271551724137931,1.2663536776212831,1.1053712480252764,1.0925096030729833,1.183554102872871,1.1424771404821281,1.076266934269945,1.0499217255174813,0.9534139402560455,0.9179331306990881,0.8202148265539708,0.7823240589198036,0.6906528189910979,0.7340782122905027,0.6737588652482269,0.7526673132880698,0.5416346891788181,0.5493562231759657,0.5996486433730236,0.6722042139384117,0.671334431630972,0.6771929824561403,0.706862820977201,0.7682611174665899,0.7948109786345801,0.7184233449477352,,,,0.8575998364488269,,
nee-financials,Debt/EBITDA,5.4954612201308235,4.654014844804318,5.288850486431132,4.770364623739333,4.178948570123866,4.509348093480935,4.329254393857597,4.917235138521509,6.615008654923124,7.087797944456593,8.406002115282918,8.774511245038953,6.01503017004937,7.7967032967032965,6.700427243025886,5.9411167512690355,5.364305633017289,4.700340632603407,4.471944657955419,4.376599295382904,3.986425762965737,3.9589767882520133,4.1691984809114535,4.419010989010989,2.7682595610364826,2.7707677918544342,2.7149645685702377,2.6479440789473685,4.056166763173133,3.4159663865546217,3.420249653259362,3.4558628431472598,3.626955192285076,3.7850400286772614,3.9137492428831013,3.9720553989459493,3.700698080279232,3.5313885647607934,3.631418465666545,3.7327083861160375,3.850932510398497,4.532193468884781,4.722485020498265,4.740603919049149,4.762271737309432,4.959405769562964,5.434456207892204,5.514218009478673,5.303159527040124,4.82070984266374,4.519825391051292,4.410303587856486,4.544321329639889,4.9857998668737515,4.362139080927206,4.567805716741887,3.9615677321156775,3.7938832252085266,4.030538922155689,4.124045034177724,4.1459613696224755,3.884196778406617,3.5401785714285716,3.756393298059965,3.9332412523020257,4.19660014781966,4.030794610943085,3.5476370988122317,3.6266878474980144,3.760413830656139,3.5319383259911894,3.478145304193739,3.496739438616388,3.371388101983003,3.6483180428134556,3.5805442602439785,3.5129224652087476,3.4099509460406447,3.5653275425262394,3.477707006369427,3.4676156583629894,3.503965392934391,3.4332129963898916,3.6840934371523915,3.711531331108639,3.914176245210728,3.9499329459097003,3.7240757439134353,4.179752066115703,3.5826932923707115,2.4624819624819625,2.7399442453205896,2.7855695176327524,2.0351043643263758,2.5139525197834236,2.272033898305085,2.18468085106383,1.9303771239121426,1.8190274841437633,1.7248726262158407,1.7274320771253286,1.4533011272141707,1.537242472266244,1.049442379182156,1.1047469595919968,1.3515178178618565,1.5054446460980035,1.6908713692946058,1.4428320140721196,2.431960683787388,2.177525350144221,1.7306083193758408,1.5709523809523809,,,,1.8015375418460067,,
nee-financials,Debt/FCF,17.34787189211968,15.352810239287702,19.716774039608687,26.797519275896747,41.763262977752426,-61.05079100749376,-40.38780078343593,-40.068633011911515,-43.89594594594595,-105.06482982171799,-1025.532258064516,-180.3413897280967,-197.93140794223828,2049.6666666666665,230.83116883116884,-325.1111111111111,214.69196428571428,37.613707165109034,28.311435523114355,22.871124031007753,18.984841729826126,20.676397822859972,39.882409177820264,44.093201754385966,59.48264984227129,75.43287037037037,37.60508083140878,19.633536585365853,33.26210826210826,22.210292249047015,21.232472324723247,26.769960474308302,14.485674025364021,12.747283702213279,16.375063355296504,15.129785247432306,13.390617952187641,12.62578222778473,10.062183169989861,11.550764406115249,13.858522452921294,12.865325754263226,18.81281407035176,17.341363102232666,13.370649106302917,30.189274447949526,35.29,216.46511627906978,-48.508865248226954,-39.269746646795824,-19.505494505494507,-22.112546125461254,-44.33783783783784,98.55701754385964,22.993569131832796,21.06442021803766,23.474633596392334,23.472477064220183,22.791196388261852,17.295952782462056,12.386229508196722,11.482625482625483,20.19212962962963,28.257048092868988,19.3718820861678,23.924157303370787,10.554355651547876,9.688060731538993,9.605890603085554,8.048951048951048,6.772967265047519,6.597759103641456,26.81086956521739,-7.793713163064833,-16.732117812061713,-16.883480825958703,-57.619565217391305,8.375215146299483,75.19847328244275,24.57,8.78629395852119,6.717346233586731,6.926438455935907,10.285714285714286,12.074788902291917,36.48571428571429,15.13013698630137,8.02721088435374,7.6267672007540055,5.570859872611465,5.3960474308300395,7.835990888382688,10.412121212121212,24.561068702290076,-24.63673469387755,-13.748717948717948,-12.491484184914842,36.10852713178294,15.58695652173913,6.431778929188256,4.38,3.2405745062836626,2.977743668457406,1.9256480218281036,2.233148295003965,3.056716417910448,3.2027027027027026,3.3163784333672433,3.0128558310376494,2.4611886026373466,2.706248812113277,3.003419546558758,2.7792754844144905,,,,4.437002355712603,,
nee-financials,Quick Ratio,0.23675803589035693,0.2230242520322461,0.2369333994129084,0.23243156069830262,0.25902084897900796,0.22911987647389107,0.24812030075187969,0.2445915592859676,0.2507585690204158,0.28197747634296405,0.2979754669848253,0.25723587387949876,0.2722371967654987,0.2224286272976144,0.2548459983351171,0.30083000696952417,0.26218022882118525,0.3333757637474542,0.3134654266073595,0.4340475149395132,0.24593950768786543,0.3350608382154123,0.28726061615320564,0.22012718955706795,0.20537493594488412,0.28234559225423594,0.3308130400628437,0.30681699551101366,0.3958907764831451,0.3559979317476732,0.3488268156424581,0.28275791414814055,0.34169795768843303,0.3385615914307575,0.3001940719830628,0.27344856899971665,0.2805976056198674,0.33661170571786714,0.2855323214096168,0.2659279778393352,0.2831418814032909,0.30254910154617637,0.30072239422084623,0.2952778857364944,0.29676787463271304,0.30380983393031585,0.28544039697755724,0.22493163172288058,0.26861133010474153,0.3006984126984127,0.30132147062671727,0.2638351030605871,0.32430421193630005,0.38778811160533766,0.37877602128658633,0.3601424543700846,0.41772885283893396,0.40503687213023515,0.4005051922537188,0.40619378051914673,0.38533105907892695,0.31447308220222664,0.2966917293233083,0.28360680415474937,0.29158538171413706,0.43053758381366897,0.2937582364921529,0.3934342575267903,0.3492532129211532,0.3217403958090803,0.4201517842725658,0.3630102469343188,0.3597850142269997,0.3279247119909135,0.2896046852122987,0.2583975346687211,0.26971239851382967,0.36770061534597515,0.3922376409366869,0.3820790334759627,0.298728813559322,0.577880859375,0.4917419756933624,0.46594761171032356,0.4419970631424376,0.5125279087075167,0.31664670658682637,0.28745567375886527,0.31168499105088215,0.44701691896705253,0.348993288590604,0.21510431971789598,0.23687826325913713,0.3124116482895109,0.22410147991543342,0.24487050117726203,0.36626854867897213,0.3613274635963427,0.3344316309719934,0.33411903358868594,0.4834224598930481,0.4554718653079309,0.39199157007376184,0.5225038799793068,0.45460085313833026,0.6333150082462892,0.552547770700637,0.35318559556786705,0.37024683122081387,0.5791298934084986,0.5161433307084015,0.5375930848031378,0.5164835164835165,,,,0.35136486358012503,,
nee-financials,Current Ratio,0.471,0.411,0.488,0.511,0.549,0.5,0.528,0.534,0.505,0.464,0.534,0.49,0.533,0.468,0.479,0.522,0.474,0.574,0.613,0.709,0.535,0.577,0.518,0.459,0.364,0.652,0.578,0.586,0.639,0.606,0.664,0.597,0.679,0.645,0.574,0.67,0.672,0.642,0.674,0.671,0.719,0.588,0.629,0.597,0.636,0.594,0.534,0.461,0.59,0.563,0.635,0.636,0.725,0.843,0.753,0.671,0.762,0.804,0.744,0.714,0.673,0.637,0.732,0.776,0.701,0.742,0.657,0.728,0.656,0.638,0.759,0.662,0.764,0.784,0.639,0.62,0.686,0.757,0.735,0.795,0.595,0.803,0.736,0.698,0.725,0.808,0.608,0.501,0.488,0.659,0.613,0.459,0.44,0.567,0.563,0.603,0.645,0.624,0.663,0.635,0.734,0.717,0.561,0.739,0.771,0.974,0.865,0.722,0.734,0.839,0.78,0.844,0.921,,,,0.655,,
nee-financials,Asset Turnover,0.134,0.144,0.145,0.156,0.165,0.165,0.166,0.157,0.137,0.134,0.121,0.116,0.125,0.123,0.129,0.135,0.145,0.15,0.16,0.171,0.17,0.174,0.169,0.167,0.171,0.169,0.174,0.179,0.181,0.182,0.186,0.184,0.186,0.194,0.201,0.212,0.222,0.236,0.238,0.238,0.236,0.226,0.226,0.228,0.228,0.228,0.224,0.226,0.232,0.247,0.262,0.274,0.277,0.274,0.285,0.282,0.295,0.306,0.31,0.323,0.334,0.348,0.372,0.372,0.374,0.377,0.371,0.395,0.4,0.41,0.427,0.434,0.458,0.454,0.422,0.402,0.376,0.372,0.37,0.375,0.379,0.378,0.382,0.385,0.393,0.387,0.397,0.412,0.422,0.443,0.459,0.472,0.49,0.52,0.514,0.502,0.489,0.482,0.481,0.484,0.49,0.512,0.528,0.539,0.531,0.503,0.492,0.484,0.502,0.501,,,0.489,,,,,,
nee-financials,Return on Equity (ROE),0.14,0.142,0.131,0.159,0.16,0.175,0.196,0.17,0.11,0.103,0.071,0.04,0.096,0.064,0.085,0.112,0.079,0.106,0.097,0.097,0.106,0.092,0.097,0.085,0.198,0.261,0.273,0.291,0.203,0.164,0.164,0.158,0.123,0.106,0.113,0.124,0.127,0.149,0.144,0.138,0.13,0.104,0.108,0.118,0.112,0.121,0.107,0.108,0.121,0.139,0.141,0.141,0.13,0.103,0.126,0.118,0.141,0.151,0.141,0.141,0.129,0.138,0.161,0.153,0.147,0.134,0.114,0.134,0.127,0.134,0.136,0.123,0.137,0.137,0.12,0.119,0.108,0.107,0.107,0.118,0.123,0.12,0.124,0.124,0.132,0.132,0.107,0.111,0.076,0.076,0.107,0.104,0.134,0.127,0.125,0.124,0.127,0.138,0.136,0.115,0.132,0.129,0.129,0.15,0.133,0.125,0.122,0.121,0.13,0.131,,,0.129,,,,,,
nee-financials,Return on Assets (ROA),0.038,0.038,0.035,0.043,0.043,0.046,0.05,0.042,0.027,0.026,0.018,0.01,0.026,0.018,0.024,0.033,0.024,0.032,0.03,0.03,0.033,0.029,0.032,0.028,0.068,0.087,0.085,0.086,0.057,0.045,0.045,0.043,0.033,0.029,0.031,0.034,0.035,0.041,0.039,0.037,0.034,0.027,0.028,0.03,0.029,0.031,0.027,0.027,0.031,0.036,0.037,0.037,0.035,0.028,0.034,0.032,0.038,0.04,0.037,0.037,0.034,0.036,0.042,0.039,0.037,0.034,0.029,0.036,0.034,0.037,0.038,0.034,0.037,0.037,0.031,0.031,0.029,0.028,0.029,0.032,0.032,0.031,0.033,0.033,0.036,0.037,0.032,0.034,0.024,0.026,0.037,0.036,0.047,0.045,0.045,0.046,0.049,0.054,0.054,0.045,0.053,0.052,0.053,0.061,0.053,0.049,0.047,0.046,0.049,0.048,,,0.047,,,,,,
